Description,Price,Location,Beds,Baths,Area,Developer,Tags,Property type,Cashback,Location depth,Emirate,Specific location,District,Verified,SuperAgent,First Sale,New,Net price,Cashback percent,Price per sqft,Price_M
Apartment - Studio - 1 Bathroom for sale in Tiger Downtown Ajman - Al Alia - Ajman,568895.0,"Tiger Downtown Ajman, Al Alia, Ajman",0.0,1.0,695.0,Trust Properties L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,1,1,0,568895.0,0.0,818.5539568345324,0.57
Villa - 4 Bedrooms - 6 Bathrooms for sale in Golf Community - Al Zorah - Ajman,3550000.0,"Golf Community, Al Zorah, Ajman",4.0,6.0,3800.0,ABU RAMI REAL ESTATE INVESTMENT L.L.C ,"SuperAgent, First Sale",Villa,0.0,3,Ajman,Golf Community,Al Zorah,0,1,1,0,3550000.0,0.0,934.2105263157895,3.55
Villa - 4 Bedrooms - 6 Bathrooms for sale in Golf Community - Al Zorah - Ajman,4550000.0,"Golf Community, Al Zorah, Ajman",4.0,6.0,6000.0,ABU RAMI REAL ESTATE INVESTMENT L.L.C ,"SuperAgent, First Sale",Villa,0.0,3,Ajman,Golf Community,Al Zorah,0,1,1,0,4550000.0,0.0,758.3333333333334,4.55
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Ruba - Arabian Ranches 3 - Dubai,3500000.0,"Ruba, Arabian Ranches 3, Dubai",3.0,4.0,2083.0,AMAYA& CO REAL ESTATE ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Ruba,Arabian Ranches 3,1,1,0,0,3500000.0,0.0,1680.2688430148823,3.5
Villa - 4 Bedrooms - 5 Bathrooms for sale in Sidra Villas II - Sidra Villas - Dubai Hills Estate - Dubai,14500000.0,"Sidra Villas II, Sidra Villas, Dubai Hills Estate, Dubai",4.0,5.0,5075.0,Dubai Sotheby's International Realty ,"Verified, SuperAgent",Villa,31000.0,4,Dubai,Sidra Villas II,"Sidra Villas,  Dubai Hills Estate",1,1,0,0,14469000.0,0.0021379310344827587,2857.1428571428573,14.5
Villa - 4 Bedrooms - 6 Bathrooms for sale in Seaside Hills Villas - Al Zorah - Ajman,16500000.0,"Seaside Hills Villas, Al Zorah, Ajman",4.0,6.0,10892.0,ABU RAMI REAL ESTATE INVESTMENT L.L.C ,"SuperAgent, First Sale",Villa,35000.0,3,Ajman,Seaside Hills Villas,Al Zorah,0,1,1,0,16465000.0,0.0021212121212121214,1514.8733015056923,16.5
Apartment - 1 Bedroom - 2 Bathrooms for sale in Tiger Downtown Ajman - Al Alia - Ajman,480900.0,"Tiger Downtown Ajman, Al Alia, Ajman",1.0,2.0,1093.0,Infinity Properties L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,1,1,0,480900.0,0.0,439.98170173833483,0.48
Apartment - Studio - 1 Bathroom for sale in Tiger Downtown Ajman - Al Alia - Ajman,347900.0,"Tiger Downtown Ajman, Al Alia, Ajman",0.0,1.0,576.0,Infinity Properties L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,1,1,0,347900.0,0.0,603.9930555555555,0.35
Apartment - 3 Bedrooms - 5 Bathrooms for sale in City Walk Residential Building 22 - City Walk Residential - City Walk - Dubai,14700000.0,"City Walk Residential Building 22, City Walk Residential, City Walk, Dubai",3.0,5.0,2277.0,City Glow Properties L.L.C ,"Verified, SuperAgent",Apartment,31000.0,4,Dubai,City Walk Residential Building 22,"City Walk Residential,  City Walk",1,1,0,0,14669000.0,0.002108843537414966,6455.862977602108,14.7
Apartment - 2 Bedrooms - 2 Bathrooms for sale in The Gate - Aljada - Sharjah,1975000.0,"The Gate, Aljada, Sharjah",2.0,2.0,1913.0,REKAZ AL DAR PROPERTIES L.L.C ,"SuperAgent, First Sale",Apartment,0.0,3,Sharjah,The Gate,Aljada,0,1,1,0,1975000.0,0.0,1032.4098274960795,1.98
Villa - 4 Bedrooms - 5 Bathrooms for sale in Cherrywoods - Dubai Land - Dubai,3999999.0,"Cherrywoods, Dubai Land, Dubai",4.0,5.0,2712.0,YHU Properties ,"Verified, SuperAgent",Villa,0.0,3,Dubai,Cherrywoods,Dubai Land,1,1,0,0,3999999.0,0.0,1474.9258849557523,4.0
Villa - 4 Bedrooms - 5 Bathrooms for sale in Camelia 1 - Camelia - Arabian Ranches 2 - Dubai,4500000.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai",4.0,5.0,2641.0,DIAMOND LIVING REAL ESTATE L.L.C ,"Verified, SuperAgent",Villa,0.0,4,Dubai,Camelia 1,"Camelia,  Arabian Ranches 2",1,1,0,0,4500000.0,0.0,1703.9000378644453,4.5
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Orient Tower 1 - Orient Towers - Al Bustan - Ajman,695000.0,"Orient Tower 1, Orient Towers, Al Bustan, Ajman",2.0,3.0,1335.0,Infinity Properties L.L.C ,SuperAgent,Apartment,0.0,4,Ajman,Orient Tower 1,"Orient Towers,  Al Bustan",0,1,0,0,695000.0,0.0,520.5992509363296,0.7
Townhouse - 4 Bedrooms - 3 Bathrooms for sale in Malta - Damac Lagoons - Dubai,3200000.0,"Malta, Damac Lagoons, Dubai",4.0,3.0,1550.0,The Network ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Malta,Damac Lagoons,1,1,0,0,3200000.0,0.0,2064.516129032258,3.2
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Sukoon by Sanzen - Al Tay East - Al Suyoh - Sharjah,2262612.0,"Sukoon by Sanzen, Al Tay East, Al Suyoh, Sharjah",3.0,4.0,2240.0,Al Zorah Properties - F.Z.C ,"SuperAgent, First Sale",Townhouse,0.0,4,Sharjah,Sukoon by Sanzen,"Al Tay East,  Al Suyoh",0,1,1,0,2262612.0,0.0,1010.0946428571428,2.26
Apartment - 1 Bedroom - 1 Bathroom for sale in Creekside - Al Zorah - Ajman,1329497.0,"Creekside, Al Zorah, Ajman",1.0,1.0,787.0,Al Zorah Properties - F.Z.C ,"SuperAgent, First Sale",Apartment,0.0,3,Ajman,Creekside,Al Zorah,0,1,1,0,1329497.0,0.0,1689.3227445997459,1.33
Apartment - 1 Bedroom - 1 Bathroom for sale in Reeman Living - Al Shamkha - Abu Dhabi,750000.0,"Reeman Living, Al Shamkha, Abu Dhabi",1.0,1.0,486.0,Al Mira Real Estate ,SuperAgent,Apartment,0.0,3,Abu Dhabi,Reeman Living,Al Shamkha,0,1,0,0,750000.0,0.0,1543.20987654321,0.75
Villa - 4 Bedrooms - 5 Bathrooms for sale in Opal Gardens - District 11 - Mohammed Bin Rashid City - Dubai,6660000.0,"Opal Gardens, District 11, Mohammed Bin Rashid City, Dubai",4.0,5.0,3885.0,Gi Properties ,"Verified, SuperAgent",Villa,0.0,4,Dubai,Opal Gardens,"District 11,  Mohammed Bin Rashid City",1,1,0,0,6660000.0,0.0,1714.2857142857142,6.66
Townhouse - 5 Bedrooms - 6 Bathrooms for sale in Costa Brava 1 - Costa Brava at DAMAC Lagoons - Damac Lagoons - Dubai,4100000.0,"Costa Brava 1, Costa Brava at DAMAC Lagoons, Damac Lagoons, Dubai",5.0,6.0,3213.0,McCone Properties ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Costa Brava 1,"Costa Brava at DAMAC Lagoons,  Damac Lagoons",1,1,0,0,4100000.0,0.0,1276.0659819483349,4.1
Villa - 3 Bedrooms - 5 Bathrooms for sale in Sharjah Garden City - Sharjah,3999999.0,"Sharjah Garden City, Sharjah",3.0,5.0,4005.0,City Edge ,"SuperAgent, First Sale",Villa,0.0,2,Sharjah,Sharjah Garden City,,0,1,1,0,3999999.0,0.0,998.7513108614232,4.0
Villa - 3 Bedrooms - 5 Bathrooms for sale in Sukoon by Sanzen - Al Tay East - Al Suyoh - Sharjah,2350000.0,"Sukoon by Sanzen, Al Tay East, Al Suyoh, Sharjah",3.0,5.0,2300.0,City Edge ,"SuperAgent, First Sale",Villa,0.0,4,Sharjah,Sukoon by Sanzen,"Al Tay East,  Al Suyoh",0,1,1,0,2350000.0,0.0,1021.7391304347826,2.35
Villa - 3 Bedrooms - 5 Bathrooms for sale in Sharjah Garden City - Sharjah,3000000.0,"Sharjah Garden City, Sharjah",3.0,5.0,4004.0,City Edge ,"SuperAgent, First Sale",Villa,0.0,2,Sharjah,Sharjah Garden City,,0,1,1,0,3000000.0,0.0,749.2507492507492,3.0
Villa - 3 Bedrooms - 4 Bathrooms for sale in Legacy Small - Legacy - Jumeirah Park - Dubai,8200000.0,"Legacy Small, Legacy, Jumeirah Park, Dubai",3.0,4.0,7319.0,fam Properties - Branch 1 ,"Verified, SuperAgent",Villa,18000.0,4,Dubai,Legacy Small,"Legacy,  Jumeirah Park",1,1,0,0,8182000.0,0.0021951219512195124,1120.3716354693265,8.2
Apartment - 1 Bedroom - 2 Bathrooms for sale in City Tower - Al Nuaimiya - Ajman,380000.0,"City Tower, Al Nuaimiya, Ajman",1.0,2.0,855.0,Down Town Real Estate ,SuperAgent,Apartment,0.0,3,Ajman,City Tower,Al Nuaimiya,0,1,0,0,380000.0,0.0,444.44444444444446,0.38
Villa - 4 Bedrooms - 4 Bathrooms for sale in Caya 2 - Arabian Ranches 3 - Dubai,7500000.0,"Caya 2, Arabian Ranches 3, Dubai",4.0,4.0,4853.0,Hamptons International ,"Verified, SuperAgent",Villa,16000.0,3,Dubai,Caya 2,Arabian Ranches 3,1,1,0,0,7484000.0,0.0021333333333333334,1545.4358128992376,7.5
Villa - 3 Bedrooms - 3 Bathrooms for sale in District 8L - Jumeirah Village Triangle - Dubai,7950000.0,"District 8L, Jumeirah Village Triangle, Dubai",3.0,3.0,2690.0,Family Homes DXB ,"Verified, SuperAgent",Villa,17000.0,3,Dubai,District 8L,Jumeirah Village Triangle,1,1,0,0,7933000.0,0.0021383647798742136,2955.3903345724907,7.95
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Avanti - Business Bay - Dubai,2250000.0,"Avanti, Business Bay, Dubai",2.0,3.0,1234.0,VVS Estate ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Avanti,Business Bay,1,1,0,0,2250000.0,0.0,1823.3387358184766,2.25
Apartment - 4 Bedrooms - 6 Bathrooms for sale in The S Tower - Dubai Internet City - Dubai,15800000.0,"The S Tower, Dubai Internet City, Dubai",4.0,6.0,5062.0,Stone House Real Estate LLC ,"Verified, SuperAgent",Apartment,34000.0,3,Dubai,The S Tower,Dubai Internet City,1,1,0,0,15766000.0,0.0021518987341772153,3121.2959304622677,15.8
Villa - 3 Bedrooms - 3 Bathrooms for sale in Meadows 9 - Meadows - Dubai,10700000.0,"Meadows 9, Meadows, Dubai",3.0,3.0,5674.0,haus & haus ,"Verified, SuperAgent",Villa,23000.0,3,Dubai,Meadows 9,Meadows,1,1,0,0,10677000.0,0.002149532710280374,1885.794853718717,10.7
Townhouse - 4 Bedrooms - 4 Bathrooms for sale in Santorini - Damac Lagoons - Dubai,3000000.0,"Santorini, Damac Lagoons, Dubai",4.0,4.0,1550.0,PRIME LUXURY PROPERTIES L.L.C ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Santorini,Damac Lagoons,1,1,0,0,3000000.0,0.0,1935.483870967742,3.0
Villa - 4 Bedrooms - 4 Bathrooms for sale in Azalea - Arabian Ranches 2 - Dubai,6800000.0,"Azalea, Arabian Ranches 2, Dubai",4.0,4.0,3225.0,The Network ,"Verified, SuperAgent",Villa,15000.0,3,Dubai,Azalea,Arabian Ranches 2,1,1,0,0,6785000.0,0.0022058823529411764,2108.5271317829456,6.8
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Blue Beach Residence - Ajmal Makan City - Sharjah Waterfront City - Sharjah,1227000.0,"Blue Beach Residence, Ajmal Makan City, Sharjah Waterfront City, Sharjah",2.0,3.0,1584.0,City Edge ,SuperAgent,Apartment,0.0,4,Sharjah,Blue Beach Residence,"Ajmal Makan City,  Sharjah Waterfront City",0,1,0,0,1227000.0,0.0,774.6212121212121,1.23
Apartment - 1 Bedroom - 1 Bathroom for sale in Maria Tower - Al Furjan - Dubai,870000.0,"Maria Tower, Al Furjan, Dubai",1.0,1.0,675.0,XESTATE PROPERTIES L.L.C ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Maria Tower,Al Furjan,1,1,0,0,870000.0,0.0,1288.888888888889,0.87
Townhouse - 4 Bedrooms - 4 Bathrooms for sale in Santorini - Damac Lagoons - Dubai,2900000.0,"Santorini, Damac Lagoons, Dubai",4.0,4.0,1550.0,McCone Properties ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Santorini,Damac Lagoons,1,1,0,0,2900000.0,0.0,1870.967741935484,2.9
Villa - 7 Bedrooms - 6 Bathrooms for sale in The Aldea - The Villa - Dubai,9199999.0,"The Aldea, The Villa, Dubai",7.0,6.0,6505.0,Exclusive Homes Real Estate ,"Verified, SuperAgent",Villa,20000.0,3,Dubai,The Aldea,The Villa,1,1,0,0,9179999.0,0.0021739132797731825,1414.2965411222137,9.2
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Al Andalus Tower A - Al Andalus - Jumeirah Golf Estates - Dubai,2500000.0,"Al Andalus Tower A, Al Andalus, Jumeirah Golf Estates, Dubai",2.0,3.0,1901.0,haus & haus ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Al Andalus Tower A,"Al Andalus,  Jumeirah Golf Estates",1,1,0,0,2500000.0,0.0,1315.0973172014728,2.5
Apartment - 2 Bedrooms - 4 Bathrooms for sale in Faradis Tower - Al Mamzar - Sharjah - Sharjah,1679285.0,"Faradis Tower, Al Mamzar - Sharjah, Sharjah",2.0,4.0,1860.0,Al Zorah Properties - F.Z.C ,"SuperAgent, First Sale",Apartment,0.0,3,Sharjah,Faradis Tower,Al Mamzar - Sharjah,0,1,1,0,1679285.0,0.0,902.8413978494624,1.68
Apartment - Studio - 1 Bathroom for sale in Lago Vista A - Lago Vista - Dubai Production City (IMPZ) - Dubai,500000.0,"Lago Vista A, Lago Vista, Dubai Production City (IMPZ), Dubai",0.0,1.0,496.0,Dacha Real Estate ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Lago Vista A,"Lago Vista,  Dubai Production City (IMPZ)",1,1,0,0,500000.0,0.0,1008.0645161290323,0.5
Apartment - 3 Bedrooms - 5 Bathrooms for sale in Bluewaters Bay Building 1 - Bluewaters Bay - Bluewaters - Dubai,7500000.0,"Bluewaters Bay Building 1, Bluewaters Bay, Bluewaters, Dubai",3.0,5.0,2057.0,Dacha Real Estate ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Bluewaters Bay Building 1,"Bluewaters Bay,  Bluewaters",1,1,0,0,7500000.0,0.0,3646.0865337870687,7.5
Apartment - Studio - 1 Bathroom for sale in Sky Hills Residence - Al Barsha South - Al Barsha - Dubai,800000.0,"Sky Hills Residence, Al Barsha South, Al Barsha, Dubai",0.0,1.0,439.0,Dream Catcher Homes Real Estate ,SuperAgent,Apartment,0.0,4,Dubai,Sky Hills Residence,"Al Barsha South,  Al Barsha",0,1,0,0,800000.0,0.0,1822.3234624145787,0.8
Villa - 5 Bedrooms - 6 Bathrooms for sale in Bali at Damac Islands - DAMAC Islands - Dubai Land - Dubai,4191000.0,"Bali at Damac Islands, DAMAC Islands, Dubai Land, Dubai",5.0,6.0,2504.0,Dream Catcher Homes Real Estate ,SuperAgent,Villa,0.0,4,Dubai,Bali at Damac Islands,"DAMAC Islands,  Dubai Land",0,1,0,0,4191000.0,0.0,1673.7220447284344,4.19
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Fashionz by Danube - District 4 - Jumeirah Village Triangle - Dubai,1900000.0,"Fashionz by Danube, District 4, Jumeirah Village Triangle, Dubai",2.0,2.0,1070.0,XESTATE PROPERTIES L.L.C ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Fashionz by Danube,"District 4,  Jumeirah Village Triangle",1,1,0,0,1900000.0,0.0,1775.7009345794393,1.9
Townhouse - 2 Bedrooms - 4 Bathrooms for sale in Phase 4 - Masaar 3 - Al Rowdat Suburb - Sharjah,1900000.0,"Phase 4, Masaar 3, Al Rowdat Suburb, Sharjah",2.0,4.0,1850.0,City Edge ,"SuperAgent, First Sale",Townhouse,0.0,4,Sharjah,Phase 4,"Masaar 3,  Al Rowdat Suburb",0,1,1,0,1900000.0,0.0,1027.027027027027,1.9
Villa - 4 Bedrooms - 5 Bathrooms for sale in Al Habtoor Polo Resort and Club - The Residences - Dubai Land - Dubai,6400000.0,"Al Habtoor Polo Resort and Club - The Residences, Dubai Land, Dubai",4.0,5.0,3773.0,Provident Real Estate ,"Verified, SuperAgent",Villa,14000.0,3,Dubai,Al Habtoor Polo Resort and Club - The Residences,Dubai Land,1,1,0,0,6386000.0,0.0021875,1696.2629207527166,6.4
Villa - 5 Bedrooms - 7 Bathrooms for sale in Al Bahia Hills - Al Bahia - Ajman,2050000.0,"Al Bahia Hills, Al Bahia, Ajman",5.0,7.0,3600.0,Sky Land real Estate ,"SuperAgent, First Sale",Villa,0.0,3,Ajman,Al Bahia Hills,Al Bahia,0,1,1,0,2050000.0,0.0,569.4444444444445,2.05
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Seerah - Al Mamsha - Muwaileh - Sharjah,1489000.0,"Seerah, Al Mamsha, Muwaileh, Sharjah",2.0,3.0,1239.0,City Edge ,"SuperAgent, First Sale",Apartment,0.0,4,Sharjah,Seerah,"Al Mamsha,  Muwaileh",0,1,1,0,1489000.0,0.0,1201.7756255044392,1.49
Land - Studio for sale in Al Helio 1 - Al Helio - Ajman,445000.0,"Al Helio 1, Al Helio, Ajman",0.0,0.0,1722.0,Al Majed Real Estate ,SuperAgent,Land,0.0,3,Ajman,Al Helio 1,Al Helio,0,1,0,0,445000.0,0.0,258.42044134727064,0.44
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Rimal 5 - Rimal - Jumeirah Beach Residence - Dubai,5949000.0,"Rimal 5, Rimal, Jumeirah Beach Residence, Dubai",2.0,3.0,1917.0,vero ,"Verified, SuperAgent",Apartment,13000.0,4,Dubai,Rimal 5,"Rimal,  Jumeirah Beach Residence",1,1,0,0,5936000.0,0.0021852412170112624,3103.286384976526,5.95
Villa - 4 Bedrooms - 6 Bathrooms for sale in Elie Saab 1 - Elie Saab - Arabian Ranches 3 - Dubai,8500000.0,"Elie Saab 1, Elie Saab, Arabian Ranches 3, Dubai",4.0,6.0,4822.0,ENGEL & VÖLKERS Dubai ,"Verified, SuperAgent",Villa,0.0,4,Dubai,Elie Saab 1,"Elie Saab,  Arabian Ranches 3",1,1,0,0,8500000.0,0.0,1762.7540439651598,8.5
Villa - 5 Bedrooms - 5 Bathrooms for sale in Family Villas - Green Community - Dubai Investment Park (DIP) - Dubai,8800000.0,"Family Villas, Green Community, Dubai Investment Park (DIP), Dubai",5.0,5.0,8050.0,Espace Real Estate ,"Verified, SuperAgent",Villa,19000.0,4,Dubai,Family Villas,"Green Community,  Dubai Investment Park (DIP)",1,1,0,0,8781000.0,0.002159090909090909,1093.167701863354,8.8
Villa - 5 Bedrooms - 6 Bathrooms for sale in Family Villas - Green Community - Dubai Investment Park (DIP) - Dubai,9900000.0,"Family Villas, Green Community, Dubai Investment Park (DIP), Dubai",5.0,6.0,9775.0,Palladium Alpha Real Estate ,"Verified, SuperAgent",Villa,21000.0,4,Dubai,Family Villas,"Green Community,  Dubai Investment Park (DIP)",1,1,0,0,9879000.0,0.0021212121212121214,1012.7877237851662,9.9
Land - Studio for sale in Masfoot 3 - Masfoot - Ajman,210000.0,"Masfoot 3, Masfoot, Ajman",0.0,0.0,4067.0,Trust Properties L.L.C ,SuperAgent,Land,0.0,3,Ajman,Masfoot 3,Masfoot,0,1,0,0,210000.0,0.0,51.63511187607573,0.21
Apartment - 3 Bedrooms - 4 Bathrooms for sale in 1 JBR - Jumeirah Beach Residence - Dubai,13750000.0,"1 JBR, Jumeirah Beach Residence, Dubai",3.0,4.0,2605.0,ENGEL & VÖLKERS Dubai ,"Verified, SuperAgent",Apartment,29000.0,3,Dubai,1 JBR,Jumeirah Beach Residence,1,1,0,0,13721000.0,0.002109090909090909,5278.31094049904,13.75
Apartment - Studio - 1 Bathroom for sale in The Address Dubai Mall - Downtown Dubai - Dubai,2250000.0,"The Address Dubai Mall, Downtown Dubai, Dubai",0.0,1.0,553.0,ENGEL & VÖLKERS Dubai ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,The Address Dubai Mall,Downtown Dubai,1,1,0,0,2250000.0,0.0,4068.71609403255,2.25
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Terra Heights - Expo City - Dubai,2500000.0,"Terra Heights, Expo City, Dubai",2.0,2.0,1103.0,ALH PROPERTIES ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Terra Heights,Expo City,1,1,0,0,2500000.0,0.0,2266.5457842248416,2.5
Apartment - 1 Bedroom - 2 Bathrooms for sale in Beauport Tower - Marina Promenade - Dubai Marina - Dubai,2900000.0,"Beauport Tower, Marina Promenade, Dubai Marina, Dubai",1.0,2.0,1345.0,Williams International Real Estate ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,Beauport Tower,"Marina Promenade,  Dubai Marina",1,1,0,0,2900000.0,0.0,2156.1338289962823,2.9
Apartment - Studio - 1 Bathroom for sale in Tiger Downtown Ajman - Al Alia - Ajman,322000.0,"Tiger Downtown Ajman, Al Alia, Ajman",0.0,1.0,570.0,3M Real Estate LLC ,First Sale,Apartment,0.0,3,Ajman,Tiger Downtown Ajman,Al Alia,0,0,1,0,322000.0,0.0,564.9122807017544,0.32
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Mira 4 - Mira - Reem - Dubai,3400000.0,"Mira 4, Mira, Reem, Dubai",3.0,4.0,2385.0,Paragon Properties ,"Verified, SuperAgent",Townhouse,0.0,4,Dubai,Mira 4,"Mira,  Reem",1,1,0,0,3400000.0,0.0,1425.5765199161426,3.4
Land - Studio for sale in Wadeem - Al Hudayriat Island - Abu Dhabi,3400000.0,"Wadeem, Al Hudayriat Island, Abu Dhabi",0.0,0.0,6544.0,Oia Properties ,SuperAgent,Land,0.0,3,Abu Dhabi,Wadeem,Al Hudayriat Island,0,1,0,0,3400000.0,0.0,519.559902200489,3.4
Villa - 6 Bedrooms - 6 Bathrooms for sale in Al Tay Hills - Al Tay West - Al Suyoh - Sharjah,4700000.0,"Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",6.0,6.0,3557.0,Realty Real Estate ,"SuperAgent, First Sale",Villa,0.0,4,Sharjah,Al Tay Hills,"Al Tay West,  Al Suyoh",0,1,1,0,4700000.0,0.0,1321.3382063536687,4.7
Villa - 7 Bedrooms - 6 Bathrooms for sale in Al Tay Hills - Al Tay West - Al Suyoh - Sharjah,6200000.0,"Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",7.0,6.0,4553.0,Realty Real Estate ,"SuperAgent, First Sale",Villa,0.0,4,Sharjah,Al Tay Hills,"Al Tay West,  Al Suyoh",0,1,1,0,6200000.0,0.0,1361.7395124094005,6.2
Townhouse - 4 Bedrooms - 4 Bathrooms for sale in Sukoon by Sanzen - Al Tay East - Al Suyoh - Sharjah,2980000.0,"Sukoon by Sanzen, Al Tay East, Al Suyoh, Sharjah",4.0,4.0,2515.0,Realty Real Estate ,"SuperAgent, First Sale",Townhouse,0.0,4,Sharjah,Sukoon by Sanzen,"Al Tay East,  Al Suyoh",0,1,1,0,2980000.0,0.0,1184.8906560636183,2.98
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Al Tay Hills - Al Tay West - Al Suyoh - Sharjah,2220000.0,"Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",3.0,4.0,2239.0,Realty Real Estate ,"SuperAgent, First Sale",Townhouse,0.0,4,Sharjah,Al Tay Hills,"Al Tay West,  Al Suyoh",0,1,1,0,2220000.0,0.0,991.5140687807057,2.22
Apartment - 2 Bedrooms - 3 Bathrooms for sale in Sama Residences - Maryam Island - Al Khan - Sharjah,1500000.0,"Sama Residences, Maryam Island, Al Khan, Sharjah",2.0,3.0,1250.0,Realty Real Estate ,SuperAgent,Apartment,0.0,4,Sharjah,Sama Residences,"Maryam Island,  Al Khan",0,1,0,0,1500000.0,0.0,1200.0,1.5
Apartment - 1 Bedroom - 2 Bathrooms for sale in Golf Views Seven City - Jumeirah Lake Towers - Dubai,1200000.0,"Golf Views Seven City, Jumeirah Lake Towers, Dubai",1.0,2.0,793.0,A STANDART REAL ESTATE ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Golf Views Seven City,Jumeirah Lake Towers,1,1,0,0,1200000.0,0.0,1513.2408575031525,1.2
Villa - 4 Bedrooms - 3 Bathrooms for sale in Al Reem 3 - Al Reem - Arabian Ranches - Dubai,6100000.0,"Al Reem 3, Al Reem, Arabian Ranches, Dubai",4.0,3.0,2540.0,House Hunters Real Estate ,"Verified, SuperAgent",Villa,13000.0,4,Dubai,Al Reem 3,"Al Reem,  Arabian Ranches",1,1,0,0,6087000.0,0.0021311475409836068,2401.5748031496064,6.1
Apartment - 1 Bedroom - 2 Bathrooms for sale in New Bridge Hills 1 - New Bridge Hills - Motor City - Dubai,1000000.0,"New Bridge Hills 1, New Bridge Hills, Motor City, Dubai",1.0,2.0,1147.0,A STANDART REAL ESTATE ,"Verified, SuperAgent",Apartment,0.0,4,Dubai,New Bridge Hills 1,"New Bridge Hills,  Motor City",1,1,0,0,1000000.0,0.0,871.8395815170009,1.0
Apartment - 2 Bedrooms - 2 Bathrooms for sale in Genesis by Meraki - Arjan - Dubai,1350000.0,"Genesis by Meraki, Arjan, Dubai",2.0,2.0,1050.0,A STANDART REAL ESTATE ,"Verified, SuperAgent",Apartment,0.0,3,Dubai,Genesis by Meraki,Arjan,1,1,0,0,1350000.0,0.0,1285.7142857142858,1.35
Villa - 5 Bedrooms - 7 Bathrooms for sale in Al Bahia Hills - Al Bahia - Ajman,1950000.0,"Al Bahia Hills, Al Bahia, Ajman",5.0,7.0,3500.0,AL MASAAR PROPERTIES ,"SuperAgent, First Sale",Villa,0.0,3,Ajman,Al Bahia Hills,Al Bahia,0,1,1,0,1950000.0,0.0,557.1428571428571,1.95
Townhouse - 3 Bedrooms - 4 Bathrooms for sale in Falcon Island North - Falcon Island - Al Hamra Village - Ras Al Khaimah,3350000.0,"Falcon Island North, Falcon Island, Al Hamra Village, Ras Al Khaimah",3.0,4.0,2067.0,Kings Real Estate FZ-LLC ,SuperAgent,Townhouse,0.0,4,Ras Al Khaimah,Falcon Island North,"Falcon Island,  Al Hamra Village",0,1,0,0,3350000.0,0.0,1620.7063376874698,3.35
Townhouse - 2 Bedrooms - 3 Bathrooms for sale in Springs 6 - The Springs - Dubai,3550000.0,"Springs 6, The Springs, Dubai",2.0,3.0,1690.0,Arabian Estates ,"Verified, SuperAgent",Townhouse,0.0,3,Dubai,Springs 6,The Springs,1,1,0,0,3550000.0,0.0,2100.591715976331,3.55
